transaction_id,customer_id,sender_account,receiver_account,amount,transaction_type,channel,timestamp,description,destination_country,sender_avg_amount,sender_max_amount,sender_tx_count,amount_to_sender_avg,amount_to_sender_max,sender_tx_count_24h,sender_volume_24h,amount_to_sender_volume_24h,is_new_recipient,same_day_count,same_day_total,same_recipient_count,rapid_transfer_count
9077,CUST00182,ACC000182,ACC680606,1611.48,withdraw,mobile,2026-08-14T14:14:05.223219+00:00,Cash withdrawal via mobile,ZW,1425.6142307692307,2618.34,26,1.130375921633779,0.615458649373267,19,24351.38,0.06617612636326976,0.0,0,0,1,0
9078,CUST00182,ACC000182,ACC928965,949.87,transfer,card,2026-08-09T16:11:14.223276+00:00,Payment via card,ZW,1432.498148148148,2618.34,27,0.6630863720333167,0.36277565174881793,22,30617.07,0.031024196632793405,1.0,0,0,1,0
9079,CUST00182,ACC000182,ACC198123,444.45,deposit,card,2026-08-28T21:09:46.223338+00:00,Cash deposit via card,ZW,1415.2614285714285,2618.34,28,0.314040919244602,0.16974495290909505,9,9405.48,0.047254366603299354,1.0,3,3086.77,0,0
9080,CUST00182,ACC000182,ACC435117,2290.33,withdraw,card,2026-08-06T12:19:38.223391+00:00,Debit via card,ZW,1381.785172413793,2618.34,29,1.657515253256844,0.8747259714170046,26,35907.4,0.06378434528815786,1.0,1,2553.87,1,0
9081,CUST00182,ACC000182,ACC740860,1428.73,withdraw,online,2026-08-27T08:09:32.223456+00:00,Debit via online,DE,1412.07,2618.34,30,1.0117982819548605,0.5456625190005882,12,14351.95,0.09954953856444594,0.0,1,2528.85,0,0
9082,CUST00182,ACC000182,ACC840151,1007.76,deposit,branch,2026-08-19T04:09:39.223513+00:00,Cash deposit via branch,ZW,1412.6074193548388,2618.34,31,0.7134041533352987,0.38488507985975845,18,21706.22,0.04642724527808158,1.0,1,1270.39,1,0
9083,CUST00182,ACC000182,ACC770112,3107.95,deposit,branch,2026-08-04T15:52:02.223577+00:00,Credit received via branch,ZW,1399.9559375000001,2618.34,32,2.2200341573250406,1.1869925219795747,32,44798.590000000004,0.06937606741640752,1.0,2,3044.46,1,0
9084,CUST00182,ACC000182,ACC576348,1260.0,transfer,mobile,2026-09-01T09:33:04.223648+00:00,Wire transfer via mobile,ZW,1451.7133333333334,3107.95,33,0.8679399514137318,0.4054119274763108,4,4072.77,0.309371754358827,0.0,1,1072.72,0,0
9085,CUST00182,ACC000182,ACC148039,2130.07,transfer,card,2026-08-31T13:50:00.223701+00:00,Transfer via card,ZW,1446.0747058823529,3107.95,34,1.4730013541729805,0.6853617336186233,5,5332.77,0.3994303148270036,0.0,1,501.59,1,0
9086,CUST00182,ACC000182,ACC170443,715.11,deposit,atm,2026-08-20T15:15:45.223758+00:00,Funds transfer in via atm,ZW,1465.6174285714285,3107.95,35,0.48792405580017867,0.2300905741726862,19,23825.9,0.03001397638704099,0.0,2,2873.3900000000003,1,0
9087,CUST00182,ACC000182,ACC232724,1736.89,withdraw,mobile,2026-08-16T21:31:17.223822+00:00,Funds transfer out via mobile,ZW,1444.77,3107.95,36,1.2021913522567607,0.5588539069161345,24,30749.44,0.05648525631686301,1.0,0,0,1,0
9088,CUST00182,ACC000182,ACC119116,1449.01,deposit,branch,2026-08-29T01:17:12.223890+00:00,Funds transfer in via branch,ZW,1452.6651351351352,3107.95,37,0.9974838419077255,0.46622693415273736,12,13240.0,0.10944184290030211,0.0,2,2245.9399999999996,0,0
9089,CUST00182,ACC000182,ACC378489,1967.2,withdraw,online,2026-09-03T11:48:41.223954+00:00,Cash withdrawal via online,ZW,1452.568947368421,3107.95,38,1.3542902755589825,0.6329574156598401,2,2498.46,0.7873650168503799,0.0,2,2498.46,0,0
9090,CUST00182,ACC000182,ACC610196,2091.14,deposit,online,2026-08-25T23:58:49.224011+00:00,Funds transfer in via online,ZW,1465.7646153846154,3107.95,39,1.4266547152601896,0.6728357920815972,17,22586.96,0.0925817374272589,1.0,0,0,1,0
9091,CUST00182,ACC000182,ACC577605,949.73,deposit,branch,2026-08-13T00:34:17.224077+00:00,Credit received via branch,ZW,1481.399,3107.95,40,0.6411034434342132,0.30558084911275923,30,40193.22,0.023629109586144132,0.0,1,588.06,1,0
9092,CUST00182,ACC000182,ACC260781,710.23,transfer,card,2026-08-14T14:53:05.224158+00:00,Transfer via card,ZW,1468.4314634146342,3107.95,41,0.4836657465432254,0.22852040734246049,30,40193.22,0.017670393165812544,1.0,1,1611.48,0,0
9093,CUST00182,ACC000182,ACC956193,2209.01,withdraw,online,2026-08-07T23:56:23.224235+00:00,Funds transfer out via online,ZW,1450.3790476190475,3107.95,42,1.5230570268002193,0.7107611126305122,36,48799.4,0.045267154924035956,1.0,0,0,1,0
9094,CUST00182,ACC000182,ACC431124,1287.96,deposit,card,2026-08-19T01:34:07.224314+00:00,Funds transfer in via card,ZW,1468.0216279069768,3107.95,43,0.8773440224012922,0.4144082112003089,25,32326.51,0.03984222237414432,0.0,2,2278.15,0,0
9095,CUST00182,ACC000182,ACC135020,612.56,deposit,atm,2026-08-21T13:51:44.224390+00:00,Credit received via atm,ZW,1463.9293181818182,3107.95,44,0.41843550258341144,0.19709454785308644,22,28723.21,0.02132630719198864,1.0,0,0,0,0
9096,CUST00182,ACC000182,ACC911047,1410.18,withdraw,mobile,2026-08-14T14:04:55.224464+00:00,Debit via mobile,ZW,1445.01,3107.95,45,0.9758963605788196,0.45373316816551107,33,42803.97,0.03294507495449604,0.0,2,2321.71,1,0
9097,CUST00182,ACC000182,ACC671908,1213.22,transfer,mobile,2026-08-23T03:29:16.224545+00:00,Wire transfer via mobile,ZW,1444.2528260869567,3107.95,46,0.8400329762809504,0.39036020528000775,20,26459.86,0.045851338593628235,0.0,0,0,0,0
9098,CUST00182,ACC000182,ACC657128,1133.49,transfer,card,2026-08-13T19:36:21.224617+00:00,Payment via card,ZW,1439.3372340425533,3107.95,47,0.7875082872805672,0.3647066394247012,36,46377.1,0.024440726134234352,0.0,2,1537.79,1,0
9099,CUST00182,ACC000182,ACC567956,942.32,withdraw,mobile,2026-08-24T15:28:23.224701+00:00,Debit via mobile,ZW,1432.9654166666667,3107.95,48,0.65760135523159,0.30319664087260095,18,24678.1,0.038184463147487045,0.0,0,0,0,0
9100,CUST00182,ACC000182,ACC919125,692.08,transfer,online,2026-08-28T11:33:42.224773+00:00,Transfer via online,ZW,1422.9522448979592,3107.95,49,0.48636909810675305,0.22268054505381363,14,16656.21,0.041550869015220156,1.0,4,3531.22,0,0
9101,CUST00183,ACC000183,ACC747809,567.31,withdraw,online,2026-08-05T01:51:42.224869+00:00,Debit via online,ZW,539.2400323939348,1078.4800647878697,0,1.0520546805129611,0.5260273402564806,0,0,1.0,1.0,0,0,0,0
9102,CUST00183,ACC000183,ACC615633,962.42,transfer,mobile,2026-08-13T20:16:54.224901+00:00,Payment via mobile,ZW,567.31,567.31,1,1.6964622516789762,1.6964622516789762,0,0,962.42,1.0,0,0,0,0
9103,CUST00183,ACC000183,ACC240609,345.95,deposit,branch,2026-08-28T14:15:03.224934+00:00,Funds transfer in via branch,ZW,764.865,962.42,2,0.45230204022932147,0.3594584484944203,0,0,345.95,1.0,0,0,0,0
9104,CUST00183,ACC000183,ACC241814,926.68,transfer,card,2026-08-29T19:32:16.224966+00:00,Transfer via card,ZW,625.2266666666666,962.42,3,1.4821504734283035,0.9628644458760208,0,0,926.68,1.0,0,0,0,0
9105,CUST00183,ACC000183,ACC368796,1247.32,transfer,mobile,2026-08-19T07:37:39.224998+00:00,Payment via mobile,ZW,700.5899999999999,962.42,4,1.7803851039837852,1.2960246046424637,2,1272.6299999999999,0.9801120514210729,1.0,0,0,1,0
9106,CUST00183,ACC000183,ACC830664,681.01,deposit,online,2026-08-26T08:22:54.225033+00:00,Cash deposit via online,ZW,809.9359999999999,1247.32,5,0.8408195215424429,0.5459785780713851,2,1272.6299999999999,0.5351201841855057,1.0,0,0,0,0
9107,CUST00183,ACC000183,ACC397654,625.09,transfer,card,2026-08-15T02:28:15.225072+00:00,Transfer via card,ZW,788.4483333333333,1247.32,6,0.7928103511327101,0.5011464580059648,4,3200.96,0.19528204038788363,0.0,0,0,1,0
9108,CUST00183,ACC000183,ACC773141,41025.2,withdraw,branch,2026-08-29T18:54:41.225110+00:00,Funds transfer out via branch,ZW,765.1114285714285,1247.32,7,53.61990223646229,32.890677612801845,1,926.68,44.27116156602063,1.0,1,926.68,0,0
9109,CUST00183,ACC000183,ACC713406,2173.18,withdraw,branch,2026-08-27T00:07:46.225147+00:00,Cash withdrawal via branch,ZW,5797.6224999999995,41025.2,8,0.37483985892493,0.05297183194719343,4,42978.84,0.050563951935417524,0.0,0,0,1,0
9110,CUST00183,ACC000183,ACC446621,1042.45,withdraw,online,2026-08-23T19:22:31.225189+00:00,Debit via online,ZW,5394.906666666666,41025.2,9,0.1932285513743828,0.02540999190741301,5,45152.02,0.023087560645127285,0.0,0,0,1,0
9111,CUST00183,ACC000183,ACC930018,1674.4,withdraw,online,2026-08-25T01:34:38.225229+00:00,Cash withdrawal via online,ZW,4959.660999999999,41025.2,10,0.3376037192864594,0.040813938749841565,5,45152.02,0.03708361220605413,1.0,0,0,0,0
9112,CUST00183,ACC000183,ACC280321,1359.92,transfer,mobile,2026-09-02T01:32:08.225270+00:00,Wire transfer via mobile,ZW,4661.000909090909,41025.2,11,0.291765658605126,0.03314840634536822,0,0,1359.92,0.0,0,0,0,0
9113,CUST00183,ACC000183,ACC934328,963.18,deposit,branch,2026-08-19T22:13:33.225308+00:00,Funds transfer in via branch,ZW,4385.910833333333,41025.2,12,0.2196077477635299,0.023477764885972526,9,50476.11,0.019081898347554912,1.0,1,1247.32,1,0
9114,CUST00183,ACC000183,ACC372812,1674.64,withdraw,card,2026-08-10T19:42:30.225353+00:00,Cash withdrawal via card,ZW,4122.623846153846,41025.2,13,0.40620732390182435,0.04081978881272974,12,53026.799999999996,0.0315810118656981,0.0,0,0,1,0
9115,CUST00183,ACC000183,ACC672374,867.32,transfer,mobile,2026-08-25T11:35:11.225400+00:00,Wire transfer via mobile,ZW,3947.7678571428573,41025.2,14,0.21969883523691056,0.021141152267386876,7,48186.34,0.01799929191550967,1.0,1,1674.4,0,0
9116,CUST00183,ACC000183,ACC380251,946.14,deposit,branch,2026-08-18T11:01:11.225445+00:00,Funds transfer in via branch,US,3742.404666666667,41025.2,15,0.25281605926456907,0.023062410420912026,11,52306.61,0.0180883448573708,1.0,0,0,1,0
9117,CUST00183,ACC000183,ACC152171,757.42,deposit,atm,2026-08-31T04:20:35.225495+00:00,Funds transfer in via atm,ZW,3567.638125,41025.2,16,0.21230292239911525,0.018462310969842927,1,1359.92,0.5569592328960526,0.0,0,0,0,0
9118,CUST00183,ACC000183,ACC611176,621.43,withdraw,mobile,2026-08-25T00:07:04.225538+00:00,Cash withdrawal via mobile,ZW,3402.331176470588,41025.2,17,0.18264829840716476,0.015147519085830173,9,49811.079999999994,0.012475738329704958,1.0,2,2541.7200000000003,1,0
9119,CUST00183,ACC000183,ACC831160,1387.85,withdraw,card,2026-08-22T17:47:31.225587+00:00,Cash withdrawal via card,ZW,3247.8366666666666,41025.2,18,0.4273152077639372,0.0338292074139797,11,51474.96,0.02696165281138635,1.0,0,0,1,0
9120,CUST00183,ACC000183,ACC444969,13084.18,transfer,card,2026-08-25T20:12:37.225637+00:00,Wire transfer via card,ZW,3149.9426315789474,41025.2,19,4.153783586033564,0.31893031600089705,10,50432.509999999995,0.2594393973252571,0.0,3,3163.15,0,0
9121,CUST00183,ACC000183,ACC714001,1356.93,deposit,online,2026-08-28T15:20:00.225687+00:00,Credit received via online,NL,3646.6544999999996,41025.2,20,0.3721027039989668,0.03307552431188636,5,44415.17,0.03055104821168083,0.0,1,345.95,0,0
9122,CUST00183,ACC000183,ACC633042,855.51,deposit,card,2026-08-09T14:54:25.225737+00:00,Credit received via card,FR,3537.6200000000003,41025.2,21,0.24183207919448665,0.020853280422764547,20,73722.70999999999,0.01160442962555229,0.0,0,0,1,0
9123,CUST00183,ACC000183,ACC912216,546.0,withdraw,card,2026-08-08T19:05:37.225794+00:00,Funds transfer out via card,ZW,3415.7059090909092,41025.2,22,0.15984982739492287,0.01330889307060051,21,74578.22,0.007321172320819671,0.0,0,0,1,0
9124,CUST00183,ACC000183,ACC423762,17259.95,transfer,card,2026-08-17T05:31:12.225855+00:00,Payment via card,ZW,3290.9360869565216,41025.2,23,5.244693164479567,0.42071580394489244,17,70460.56,0.24495902388513519,1.0,0,0,0,0
9125,CUST00183,ACC000183,ACC166407,2474.23,withdraw,card,2026-08-16T19:17:18.225910+00:00,Cash withdrawal via card,ZW,3872.978333333333,41025.2,24,0.638844265847085,0.060310004582549266,18,87720.51,0.028205832364631717,1.0,0,0,1,0
9126,CUST00183,ACC000183,ACC343339,1147.03,deposit,mobile,2026-08-07T00:38:57.225967+00:00,Cash deposit via mobile,ZW,3817.0283999999997,41025.2,25,0.300503396830896,0.02795915681093572,24,94858.4,0.012092023479206902,1.0,0,0,1,0
9127,CUST00183,ACC000183,ACC166407,1429.96,transfer,mobile,2026-08-06T11:23:41.226032+00:00,Payment via mobile,JP,3714.3361538461536,41025.2,26,0.3849840027320339,0.03485564969823426,25,96005.43,0.014894574192313915,1.0,0,0,1,0
9128,CUST00183,ACC000183,ACC805892,1226.84,transfer,mobile,2026-09-02T02:32:06.226096+00:00,Payment via mobile,ZW,3629.7296296296295,41025.2,27,0.33799762659600197,0.029904546473874593,1,1359.92,0.9021413024295546,0.0,1,1359.92,0,0
9129,CUST00183,ACC000183,ACC594769,25450.77,deposit,card,2026-08-17T15:05:37.226153+00:00,Funds transfer in via card,ZW,3543.9121428571425,41025.2,28,7.181546543499044,0.620369187718768,20,91421.58,0.27838908494033904,0.0,1,17259.95,1,0
9130,CUST00183,ACC000183,ACC991401,266.32,withdraw,atm,2026-08-31T10:24:06.226215+00:00,Funds transfer out via atm,ZW,4299.3210344827585,41025.2,29,0.06194466471891191,0.006491619784912688,3,3344.18,0.0796368616521838,0.0,1,757.42,0,0
9131,CUST00183,ACC000183,ACC173994,2036.77,withdraw,branch,2026-08-26T22:16:45.226267+00:00,Funds transfer out via branch,ZW,4164.8876666666665,41025.2,30,0.48903359778491023,0.049646802453126374,10,50119.45,0.04063831506530898,1.0,1,681.01,1,0
9132,CUST00183,ACC000183,ACC747028,31423.32,transfer,online,2026-08-12T05:06:06.226325+00:00,Wire transfer via online,ZW,4096.238709677419,41025.2,31,7.671261912974452,0.7659516589803341,25,120762.95,0.2602066279434214,0.0,0,0,1,0
9133,CUST00183,ACC000183,ACC831160,1533.83,transfer,online,2026-08-26T12:32:45.226390+00:00,Payment via online,ZW,4950.21,41025.2,32,0.30985150124944194,0.037387508165712784,12,65240.399999999994,0.02351043218619138,1.0,2,2717.7799999999997,0,0
9134,CUST00183,ACC000183,ACC991401,1078.49,withdraw,card,2026-09-01T07:32:42.226451+00:00,Cash withdrawal via card,ZW,4846.683333333333,41025.2,33,0.22252124304937054,0.026288476351120776,3,2853.08,0.3780090288390091,1.0,0,0,0,0
9135,CUST00183,ACC000183,ACC532564,1017.53,deposit,mobile,2026-08-05T09:48:37.226504+00:00,Funds transfer in via mobile,ZW,4735.854117647059,41025.2,34,0.21485670266075366,0.02480256037752406,34,161019.04,0.006319314784139813,1.0,1,567.31,2,0
9136,CUST00183,ACC000183,ACC302877,2140.76,deposit,mobile,2026-08-15T13:56:51.226579+00:00,Funds transfer in via mobile,ZW,4629.616285714286,41025.2,35,0.4624054927847461,0.05218158595204899,26,122412.84999999999,0.01748803332329899,1.0,1,625.09,0,0
9137,CUST00183,ACC000183,ACC831160,1534.65,transfer,online,2026-08-11T03:34:40.226650+00:00,Transfer via online,ZW,4560.481388888888,41025.2,36,0.33651052797606107,0.03740749588058072,30,158613.99,0.009675376049741894,0.0,0,0,1,0
9138,CUST00183,ACC000183,ACC991401,1840.61,withdraw,mobile,2026-08-16T01:32:21.226723+00:00,Cash withdrawal via mobile,AU,4478.7021621621625,41025.2,37,0.41096950262738996,0.044865351052523816,27,124553.61,0.014777652771364875,0.0,1,2474.23,2,0
9139,CUST00183,ACC000183,ACC341644,29035.1,deposit,mobile,2026-08-26T17:44:59.226795+00:00,Credit received via mobile,ZW,4409.278684210526,41025.2,38,6.584999969263381,0.7077381706853348,14,67852.72,0.4279135751669203,0.0,3,4251.61,2,0
9140,CUST00183,ACC000183,ACC831160,2025.89,transfer,online,2026-08-06T03:26:28.226859+00:00,Wire transfer via online,ZW,5040.71,41025.2,39,0.40190568392151105,0.04938159960219573,38,196020.38,0.010335098830029817,1.0,1,1429.96,1,0
9141,CUST00183,ACC000183,ACC796232,534.22,withdraw,branch,2026-08-08T16:01:55.226943+00:00,Cash withdrawal via branch,ZW,4965.3395,41025.2,40,0.1075898234148944,0.013021752483839202,35,192425.86,0.002776238079434854,0.0,1,546.0,3,0
9142,CUST00183,ACC000183,ACC518463,709.69,withdraw,online,2026-08-16T11:50:05.227024+00:00,Cash withdrawal via online,ZW,4857.263414634146,41025.2,41,0.14610902053650607,0.017298879712956915,28,154804.23,0.00458443545115014,0.0,2,4314.84,0,0
9143,CUST00183,ACC000183,ACC695394,1135.02,transfer,mobile,2026-08-27T03:56:40.227105+00:00,Wire transfer via mobile,FR,4758.511666666666,41025.2,42,0.23852416039048627,0.027666409913906575,14,83803.64,0.013543803109268285,1.0,1,2173.18,0,0
9144,CUST00183,ACC000183,ACC831160,74.35,deposit,mobile,2026-08-20T13:44:13.227330+00:00,Funds transfer in via mobile,ZW,4674.244418604651,41025.2,43,0.015906314120859525,0.0018123007322328715,22,104579.47,0.0007109425970508361,0.0,0,0,1,0
9145,CUST00183,ACC000183,ACC860126,1372.74,withdraw,online,2026-08-22T00:07:31.233523+00:00,Cash withdrawal via online,ZW,4569.701363636364,41025.2,44,0.3004003742834597,0.03346089720464495,21,103616.29,0.013248302945415244,0.0,1,1387.85,2,0
9146,CUST00183,ACC000183,ACC416014,476.83,transfer,mobile,2026-09-01T01:20:37.233621+00:00,Transfer via mobile,ZW,4498.6577777777775,41025.2,45,0.10599383717414973,0.011622856195704105,5,4688.99,0.1016914090241182,1.0,1,1078.49,0,0
9147,CUST00183,ACC000183,ACC631157,1304.08,transfer,online,2026-08-24T16:32:16.233699+00:00,Transfer via online,ZW,4411.226739130435,41025.2,46,0.29562751522880626,0.03178729171338592,21,102705.26999999999,0.0126973036534542,0.0,0,0,1,0
9148,CUST00183,ACC000183,ACC800727,923.82,transfer,mobile,2026-09-03T07:29:21.233780+00:00,Transfer via mobile,ZW,4345.117234042554,41025.2,47,0.21261106438329821,0.022518354572311654,0,0,923.82,1.0,0,0,0,0
9149,CUST00183,ACC000183,ACC934328,1120.72,withdraw,atm,2026-08-24T20:05:16.233845+00:00,Funds transfer out via atm,ZW,4273.840208333333,41025.2,48,0.2622278665951918,0.02731784366681942,22,103890.72,0.010787489007680378,1.0,1,1304.08,1,0
9150,CUST00183,ACC000183,ACC396382,1183.77,transfer,online,2026-08-22T07:31:30.233926+00:00,Transfer via online,ZW,4209.49081632653,41025.2,49,0.2812145344060955,0.028854703938067335,26,108814.48,0.010878791131474413,1.0,2,2760.59,1,0
9151,CUST00184,ACC000184,ACC241402,2541.1,deposit,branch,2026-08-04T01:18:38.234036+00:00,Cash deposit via branch,ZW,971.3157220682411,1942.6314441364823,0,2.6161421484964613,1.3080710742482307,0,0,1.0,1.0,0,0,0,0
9152,CUST00184,ACC000184,ACC632685,10772.44,deposit,online,2026-08-28T17:40:13.234067+00:00,Funds transfer in via online,ZW,2541.1,2541.1,1,4.239282200621778,4.239282200621778,0,0,10772.44,1.0,0,0,0,0
9153,CUST00184,ACC000184,ACC937049,12863.11,transfer,mobile,2026-08-09T02:20:14.234100+00:00,Payment via mobile,ZW,6656.77,10772.44,2,1.9323350513837791,1.1940758082662795,1,10772.44,1.1940758082662795,1.0,0,0,1,0
9154,CUST00184,ACC000184,ACC185836,2276.99,transfer,card,2026-08-17T00:56:36.234134+00:00,Transfer via card,ZW,8725.550000000001,12863.11,3,0.26095661591532904,0.1770170666347407,1,10772.44,0.21137179691880387,1.0,0,0,0,0
9155,CUST00184,ACC000184,ACC194252,14717.59,deposit,mobile,2026-09-03T06:35:13.234167+00:00,Credit received via mobile,AU,7113.41,12863.11,4,2.0689922273565,1.1441704222384788,0,0,14717.59,1.0,0,0,0,0
9156,CUST00184,ACC000184,ACC413777,7917.16,deposit,mobile,2026-08-09T21:51:29.234202+00:00,Cash deposit via mobile,ZW,8634.246000000001,14717.59,5,0.9169486252766019,0.5379386163087843,4,40630.130000000005,0.19485933222463228,0.0,1,12863.11,1,0
9157,CUST00184,ACC000184,ACC471599,10329.74,transfer,card,2026-08-16T01:58:05.234242+00:00,Payment via card,ZW,8514.731666666667,14717.59,6,1.2131609549645233,0.7018635523886723,3,27767.02,0.3720147138583831,0.0,0,0,0,0
9158,CUST00184,ACC000184,ACC795830,4504.63,withdraw,mobile,2026-08-31T10:55:42.234278+00:00,Cash withdrawal via mobile,ZW,8774.01857142857,14717.59,7,0.5134055693327036,0.3060711706196463,1,14717.59,0.3060711706196463,1.0,0,0,0,0
9159,CUST00184,ACC000184,ACC803215,6194.39,transfer,mobile,2026-08-11T16:48:46.234317+00:00,Payment via mobile,ZW,8240.345,14717.59,8,0.7517148857238382,0.42088344627075497,5,42601.39,0.1454034715768664,1.0,0,0,1,0
9160,CUST00184,ACC000184,ACC965995,57538.1,deposit,online,2026-08-22T15:29:10.234360+00:00,Cash deposit via online,ZW,8013.016666666666,14717.59,9,7.180579099423646,3.909478386067284,3,29994.66,1.9182781201720573,1.0,0,0,0,0
9161,CUST00184,ACC000184,ACC760407,4579.92,withdraw,card,2026-08-22T22:35:02.234397+00:00,Cash withdrawal via card,ZW,12965.525,57538.1,10,0.35323829925899647,0.07959804025506578,4,87532.76,0.05232235336804186,1.0,1,57538.1,1,0
9162,CUST00184,ACC000184,ACC107528,12034.97,deposit,card,2026-08-10T17:51:18.234440+00:00,Cash deposit via card,ZW,12203.197272727273,57538.1,11,0.9862144920738729,0.20916523138581217,9,118830.95999999999,0.10127806760123793,1.0,0,0,1,0
9163,CUST00184,ACC000184,ACC379072,37089.8,transfer,card,2026-08-24T16:37:31.234485+00:00,Payment via card,ZW,12189.178333333331,57538.1,12,3.042846612439149,0.6446128739044217,3,29994.66,1.2365467719920813,1.0,0,0,0,0
9164,CUST00184,ACC000184,ACC815707,44020.52,transfer,online,2026-08-08T08:08:56.234523+00:00,Wire transfer via online,ZW,14104.610769230769,57538.1,13,3.121002112020761,0.7650673206101696,12,180818.84,0.2434509589819291,0.0,0,0,1,0
9165,CUST00184,ACC000184,ACC229469,6976.58,withdraw,online,2026-08-23T21:15:37.234567+00:00,Debit via online,ZW,16241.461428571429,57538.1,14,0.4295537092325347,0.12125148379943029,5,71664.38,0.09735073407458489,0.0,0,0,0,0
9166,CUST00184,ACC000184,ACC419602,7329.57,deposit,card,2026-08-05T02:46:04.234611+00:00,Cash deposit via card,ZW,15623.802666666666,57538.1,15,0.4691284289987619,0.12738637528872174,14,231815.94,0.03161805870640302,1.0,0,0,1,0
9167,CUST00184,ACC000184,ACC608913,4538.99,withdraw,online,2026-08-12T23:52:53.234660+00:00,Debit via online,ZW,15105.413125,57538.1,16,0.30048764389553895,0.07888668551794376,9,148785.79,0.03050687837864086,1.0,0,0,0,0
9168,CUST00184,ACC000184,ACC924128,4656.63,deposit,atm,2026-08-15T12:54:48.234706+00:00,Funds transfer in via atm,ZW,14483.858823529412,57538.1,17,0.32150479072850263,0.08093124381931277,9,148785.79,0.03129754528305425,1.0,0,0,0,0
9169,CUST00184,ACC000184,ACC468275,2134.56,transfer,online,2026-08-14T14:01:41.234754+00:00,Transfer via online,NG,13937.901666666667,57538.1,18,0.15314787340657807,0.037098201018108,10,153442.42,0.013911146604700315,0.0,0,0,1,0
9170,CUST00184,ACC000184,ACC993829,4037.9,transfer,mobile,2026-08-22T14:01:41.234804+00:00,Wire transfer via mobile,ZW,13316.673157894737,57538.1,19,0.3032213791029441,0.07017784737417468,7,136179.06,0.029651401617840512,0.0,2,62118.02,0,0
9171,CUST00184,ACC000184,ACC739950,3572.56,withdraw,branch,2026-08-19T19:49:37.234853+00:00,Funds transfer out via branch,ZW,12852.7345,57538.1,20,0.2779610829119671,0.06209033666388011,8,140216.96,0.02547880085262154,1.0,0,0,1,0
9172,CUST00184,ACC000184,ACC567728,13700.49,deposit,online,2026-08-21T14:11:31.234904+00:00,Cash deposit via online,ZW,12410.82142857143,57538.1,21,1.103914843900628,0.23811161647673454,8,140216.96,0.09770922148076809,1.0,0,0,0,0
9173,CUST00184,ACC000184,ACC190484,4232.6,deposit,card,2026-09-02T04:02:04.234952+00:00,Funds transfer in via card,ZW,12469.442727272726,57538.1,22,0.3394377834337862,0.07356169216571282,1,14717.59,0.2875878455643893,0.0,0,0,0,0
9174,CUST00184,ACC000184,ACC993829,7354.3,deposit,mobile,2026-08-16T21:08:05.234998+00:00,Cash deposit via mobile,ZW,12111.319130434784,57538.1,23,0.6072253501700924,0.12781617745459095,13,174329.34,0.042186243577816564,0.0,1,10329.74,1,0
9175,CUST00184,ACC000184,ACC463959,11033.05,withdraw,online,2026-08-05T15:56:00.235063+00:00,Funds transfer out via online,ZW,11913.11,57538.1,24,0.9261267628688058,0.19175207384324472,23,283373.54,0.03893465141452515,0.0,1,7329.57,2,0
9176,CUST00184,ACC000184,ACC608913,6486.56,deposit,mobile,2026-08-25T13:23:55.235127+00:00,Cash deposit via mobile,ZW,11877.9076,57538.1,25,0.5461029179920545,0.11273503991268395,5,71317.06,0.09095383348668608,0.0,0,0,0,0
9177,CUST00184,ACC000184,ACC262360,3938.61,withdraw,mobile,2026-08-24T13:06:26.235244+00:00,Cash withdrawal via mobile,ZW,11670.548076923076,57538.1,26,0.33748286490401136,0.06845220818900868,7,84780.20000000001,0.04645671984732284,0.0,1,37089.8,1,0
9178,CUST00184,ACC000184,ACC899281,7312.26,withdraw,mobile,2026-08-19T20:01:03.235303+00:00,Cash withdrawal via mobile,ZW,11384.18,57538.1,27,0.6423176724190939,0.12708553115240162,13,172147.78,0.042476644194888835,0.0,1,3572.56,1,0
9179,CUST00184,ACC000184,ACC608913,3975.76,transfer,card,2026-08-05T03:59:25.235361+00:00,Transfer via card,ZW,11238.754285714285,57538.1,28,0.3537545086339005,0.06909786732617171,27,312144.02,0.012736941108146169,1.0,2,18362.62,1,0
9180,CUST00184,ACC000184,ACC608913,5068.82,withdraw,online,2026-08-20T12:50:56.235428+00:00,Cash withdrawal via online,ZW,10988.306206896552,57538.1,29,0.4612922050551043,0.0880950187788613,14,179460.04,0.028244839352537753,0.0,0,0,1,0
9181,CUST00184,ACC000184,ACC666886,2941.85,deposit,card,2026-08-18T03:07:59.235487+00:00,Credit received via card,ZW,10790.99,57538.1,30,0.2726209550745576,0.05112873035432174,15,184528.86000000002,0.01594249268109064,1.0,0,0,2,0
9182,CUST00184,ACC000184,ACC302294,10050.1,transfer,card,2026-09-01T05:40:26.235549+00:00,Transfer via card,ZW,10537.79193548387,57538.1,31,0.9537197224551694,0.17466861088565663,3,23454.82,0.4284876200286338,0.0,0,0,0,0
9183,CUST00184,ACC000184,ACC815707,7383.89,deposit,online,2026-08-08T22:38:14.235602+00:00,Funds transfer in via online,ZW,10522.5515625,57538.1,32,0.7017204863423543,0.12833044539183602,28,311842.17,0.02367829213091995,0.0,1,44020.52,1,0
9184,CUST00184,ACC000184,ACC761173,3563.36,withdraw,online,2026-09-02T11:27:04.235674+00:00,Cash withdrawal via online,ZW,10427.440606060605,57538.1,33,0.3417291102026431,0.061930442611069884,2,18950.190000000002,0.1880382201972645,1.0,1,4232.6,0,0
