transaction_id,sender_account,amount,sender_avg_amount,sender_max_amount,amount_to_sender_avg,amount_z_score,amount_deviation_from_baseline_30d,tx_frequency_7d,tx_frequency_30d,frequency_change_vs_avg_7d,sender_tx_count_24h,sender_volume_24h,same_day_count,rapid_transfer_count,is_new_recipient,unique_recipients_7d,hour,is_off_hours,counterparty_change_score_7d
6954,ACC000140,153191.83,103766.63399999999,203649.27,1.4763110654625262,0.733405301477815,0.733405301477815,9,10,0.9523809523809526,0,0.0,0,0,1.0,8,4,1.0,1.0
6955,ACC000140,19519.11,144574.82606060605,449498.88,0.13501043391757256,-1.1915410469729921,-1.1915410469729921,9,33,0.18571428571428572,1,176298.2,0,0,0.0,9,0,1.0,0.8
6956,ACC000140,29298.59,144316.29461538463,449498.88,0.20301650675055974,-1.1012063645509502,-1.1012063645509502,12,39,0.41428571428571415,2,379595.58999999997,0,0,1.0,11,1,1.0,0.8333333333333334
6957,ACC000140,60893.0,140896.7167647059,449498.88,0.4321818236665503,-0.7580794124943983,-0.7580794124943983,10,34,0.2952380952380953,2,195817.31,1,0,1.0,10,1,1.0,0.7333333333333334
6958,ACC000140,41525.29,41525.29,41525.29,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,3,1.0,0.0
6959,ACC000140,449498.88,111904.77769230769,203649.27,4.016797935437018,5.468808287841131,5.468808287841131,11,13,1.138095238095238,2,263903.94,1,0,0.0,9,9,0.0,0.9
6960,ACC000140,45853.65,76363.678,196654.76,0.600464136889792,-0.4910094264892728,-0.4910094264892728,5,5,0.5476190476190477,0,0.0,0,0,1.0,5,11,0.0,0.0
6961,ACC000140,35279.59,136018.64214285713,449498.88,0.25937319652806623,-0.956270838955939,-0.956270838955939,12,14,1.2476190476190476,3,713402.82,2,1,1.0,9,11,0.0,0.9
6962,ACC000140,22092.38,54357.083333333336,70521.94,0.4064305633273799,-2.673094936780989,-2.673094936780989,3,3,0.3285714285714285,1,70521.94,1,0,1.0,3,20,1.0,0.0
6963,ACC000140,110130.29,108259.83363636363,203649.27,1.0172774731016037,0.028423191369429442,0.028423191369429442,9,11,0.9190476190476191,1,153191.83,1,0,0.0,8,20,1.0,1.0
6964,ACC000140,70521.94,46274.655,51024.02,1.5239862944413092,5.105374086851613,5.105374086851613,2,2,0.21904761904761905,0,0.0,0,0,1.0,2,14,0.0,0.0
6965,ACC000140,42047.03,124861.01636363636,449498.88,0.3367506626531472,-0.8426787210073672,-0.8426787210073672,15,22,1.4095238095238094,0,0.0,0,0,1.0,10,15,0.0,0.7692307692307692
6966,ACC000140,99635.6,143030.675,449498.88,0.6966030188978694,-0.4068740702046506,-0.4068740702046506,10,36,0.22857142857142865,4,554433.24,3,0,0.0,10,12,0.0,0.8235294117647058
6967,ACC000140,202938.44,128126.82535714285,449498.88,1.5838872104598394,0.7774072916779505,0.7774072916779505,11,28,0.638095238095238,0,0.0,0,0,1.0,8,18,1.0,0.7857142857142857
6968,ACC000140,10187.72,145553.97304347827,449498.88,0.06999273044203909,-1.279354556030172,-1.279354556030172,13,46,0.32380952380952377,3,372512.21,3,0,0.0,10,18,1.0,0.8666666666666667
6969,ACC000140,62965.68,127678.71352941176,449498.88,0.49315722456347727,-0.6193192181402704,-0.6193192181402704,12,17,1.1476190476190475,5,869549.6699999999,0,1,0.0,9,1,1.0,0.7272727272727273
6970,ACC000140,51024.02,41525.29,41525.29,1.228745663185013,0.0,0.0,1,1,0.10952380952380952,1,41525.29,1,0,1.0,1,6,1.0,0.0
6971,ACC000140,234772.13,146484.0863414634,449498.88,1.6027142324029093,0.8159100652623004,0.8159100652623004,12,41,0.3476190476190475,0,0.0,0,0,1.0,11,22,1.0,0.8888888888888888
6972,ACC000140,182100.91,142673.84,449498.88,1.2763440726064428,0.3702641747287492,0.3702641747287492,14,47,0.43333333333333335,4,382699.93,4,0,1.0,11,21,1.0,0.875
6973,ACC000140,92239.47,130706.53620689655,449498.88,0.7056989855043923,-0.4026333783087204,-0.4026333783087204,11,29,0.6047619047619047,1,202938.44,0,0,0.0,9,8,1.0,0.8
6974,ACC000140,46733.61,147045.82674418605,449498.88,0.3178166360430067,-0.9378254305792928,-0.9378254305792928,11,43,0.13809523809523805,0,0.0,0,0,0.0,9,3,1.0,1.0
6975,ACC000140,198764.87,93211.27444444444,203649.27,2.132412320126224,1.6833047072946647,1.6833047072946647,9,9,0.9857142857142858,2,207580.15999999997,1,0,1.0,8,14,0.0,0.0
6976,ACC000140,115363.56,128425.63105263156,449498.88,0.8982907777398543,-0.1286013055985148,-0.1286013055985148,14,19,1.3666666666666667,0,0.0,0,0,0.0,10,23,1.0,0.75
6977,ACC000140,203649.27,71278.67333333334,196654.76,2.857085583616829,2.288098765043449,2.288098765043449,6,6,0.657142857142857,1,45853.65,1,0,0.0,6,15,0.0,0.0
6978,ACC000140,103084.43,90188.75857142858,203649.27,1.1429853524190399,0.18211285377168546,0.18211285377168546,7,7,0.7666666666666666,0,0.0,0,0,1.0,6,17,1.0,0.0
6979,ACC000140,196654.76,46290.9075,70521.94,4.248237302325516,8.617493681192974,8.617493681192974,4,4,0.4380952380952381,2,92614.32,0,0,1.0,4,1,1.0,0.0
6980,ACC000140,82350.88,148586.1826190476,449498.88,0.5542297308433796,-0.6146781838450881,-0.6146781838450881,11,42,0.17142857142857149,0,0.0,0,0,0.0,10,14,0.0,0.9444444444444444
6981,ACC000140,254660.79,116856.14083333332,449498.88,2.179267500911324,1.4084768955647384,1.4084768955647384,16,24,1.4857142857142855,2,57605.02,0,0,1.0,11,2,1.0,0.7142857142857143
6982,ACC000140,15557.99,121260.40826086958,449498.88,0.12830230594746003,-1.083160951018821,-1.083160951018821,15,23,1.3761904761904762,1,42047.03,1,0,0.0,10,17,1.0,0.7857142857142857
6983,ACC000140,83477.58,140895.93142857144,449498.88,0.5924768668165538,-0.541795282625381,-0.541795282625381,16,49,0.6523809523809523,6,580930.09,6,0,0.0,13,22,1.0,0.8888888888888888
6984,ACC000140,119955.23,144957.37526315788,449498.88,0.827520709327355,-0.23645683532248823,-0.23645683532248823,11,38,0.3047619047619048,1,259640.36,1,0,0.0,11,15,0.0,0.8333333333333334
6985,ACC000140,216579.55,129302.70533333333,449498.88,1.6749808091151153,0.8325560087878435,0.8325560087878435,13,15,1.3571428571428572,4,748682.41,3,1,0.0,10,13,0.0,0.9090909090909091
6986,ACC000140,348213.46,141440.852,449498.88,2.4619016011017805,1.9751924219020687,1.9751924219020687,13,40,0.523809523809524,2,149253.82,1,0,0.0,12,8,1.0,0.8421052631578947
6987,ACC000140,10795.41,130292.71190476189,449498.88,0.08285505645082404,-1.228038461390868,-1.228038461390868,16,21,1.5857142857142856,2,296059.95999999996,1,0,1.0,10,6,1.0,0.75
6988,ACC000140,206583.18,124083.545,449498.88,1.6648716798025072,0.8039112479515197,0.8039112479515197,13,18,1.2571428571428571,1,62965.68,1,0,1.0,9,22,1.0,0.7272727272727273
6989,ACC000140,153773.65,108415.705,203649.27,1.4183706133719278,0.7198769868694868,0.7198769868694868,10,12,1.0285714285714285,1,110130.29,0,0,0.0,9,8,1.0,0.9
6990,ACC000140,362956.95,129424.30066666666,449498.88,2.804395682498595,2.4794747285616325,2.4794747285616325,11,30,0.5714285714285714,1,92239.47,0,0,1.0,10,7,1.0,0.6666666666666667
6991,ACC000140,180696.4,127772.5275,449498.88,1.4142038475367875,0.5343719578460194,0.5343719578460194,15,20,1.4761904761904763,1,115363.56,0,0,0.0,10,1,1.0,0.75
6992,ACC000140,83633.91,144766.00363636363,449498.88,0.5777178888634602,-0.5724424223184301,-0.5724424223184301,12,44,0.24761904761904763,1,46733.61,1,0,0.0,10,5,1.0,0.9375
6993,ACC000140,14418.0,134757.508125,449498.88,0.10699218322311198,-1.1607210657799096,-1.1607210657799096,13,16,1.323809523809524,5,965261.96,4,1,0.0,10,14,0.0,0.8181818181818181
6994,ACC000140,242144.69,143407.51266666668,449498.88,1.688507704354624,0.9316389327247656,0.9316389327247656,12,45,0.2142857142857142,2,130367.52,2,0,0.0,10,13,0.0,0.8666666666666667
6995,ACC000140,104495.73,91800.7175,203649.27,1.1382888156620343,0.19126142821963432,0.19126142821963432,8,8,0.8761904761904762,1,103084.43,0,0,1.0,7,4,1.0,0.0
6996,ACC000140,259640.36,141857.83513513516,449498.88,1.8302856500852704,1.117070652039938,1.117070652039938,11,37,0.338095238095238,2,397358.53,0,0,1.0,11,2,1.0,0.8333333333333334
6997,ACC000140,16129.25,143495.23729166665,449498.88,0.11240268530457137,-1.2070437816464443,-1.2070437816464443,15,48,0.5428571428571427,5,564800.84,5,0,1.0,12,21,1.0,0.8823529411764706
6998,ACC000140,297722.93,138610.8962857143,449498.88,2.1479042267089383,1.5172796166050835,1.5172796166050835,9,35,0.11904761904761907,3,256710.31,2,0,1.0,9,12,0.0,0.8125
6999,ACC000140,146033.98,127463.5974074074,449498.88,1.1456916560517019,0.1896190488456229,0.1896190488456229,16,27,1.3857142857142857,0,0.0,0,0,0.0,10,16,0.0,0.8
7000,ACC000140,224554.49,122368.3268,449498.88,1.8350703639759174,1.0260315751064533,1.0260315751064533,16,25,1.452380952380952,3,312265.81,1,0,0.0,11,11,0.0,0.7333333333333334
7001,ACC000141,32179.59,34454.62609756098,88374.0,0.9339700831139762,-0.11771163893341922,-0.11771163893341922,12,41,0.3476190476190475,1,46708.66,1,0,1.0,11,6,1.0,0.85
7002,ACC000141,29897.91,34257.25897435898,88374.0,0.8727467081466768,-0.22123407012193122,-0.22123407012193122,11,39,0.27142857142857135,4,123519.45,1,0,0.0,9,10,0.0,0.9047619047619048
7003,ACC000141,1845.24,34964.248846153845,88374.0,0.052775050541461324,-1.53808352643086,-1.53808352643086,18,26,1.704761904761905,3,122860.56999999999,3,0,1.0,15,21,1.0,0.7647058823529411
7004,ACC000141,21822.11,34621.79083333333,88374.0,0.6302998624493452,-0.628425595845624,-0.628425595845624,8,36,-0.05714285714285716,1,33870.82,1,0,1.0,6,11,0.0,0.95
7005,ACC000141,33575.47,35051.373999999996,88374.0,0.9578931199672802,-0.06342963087525495,-0.06342963087525495,13,20,1.1904761904761907,2,35222.45,0,0,1.0,10,1,1.0,0.8461538461538461
7006,ACC000141,45893.06,33652.99642857143,79024.41,1.3637139295280327,0.5672341722027456,0.5672341722027456,10,14,0.9619047619047619,1,51415.32,0,0,0.0,8,7,1.0,0.7777777777777778
7007,ACC000141,63488.2,34183.03913043479,88374.0,1.857301211801072,1.332795773958026,1.332795773958026,15,23,1.3761904761904762,1,17576.41,0,0,0.0,13,6,1.0,0.7333333333333334
7008,ACC000141,38836.89,34136.74236842105,88374.0,1.137685886393393,0.23561897103686952,0.23561897103686952,10,38,0.161904761904762,3,84682.56,0,0,1.0,8,9,0.0,0.9
7009,ACC000141,37696.41,33772.66827586207,88374.0,1.1161809807886072,0.18359476083334625,0.18359476083334625,13,29,0.8904761904761905,0,0.0,0,0,0.0,12,19,1.0,0.9411764705882353
7010,ACC000141,17576.41,34937.88590909091,88374.0,0.5030759458581489,-0.782452835205266,-0.782452835205266,15,22,1.4095238095238094,2,67606.01000000001,2,0,1.0,12,13,0.0,0.7857142857142857
7011,ACC000141,13874.53,34469.00066666667,79024.41,0.4025219684833335,-0.9774675237315328,-0.9774675237315328,10,15,0.9285714285714286,2,97308.38,1,0,1.0,7,15,0.0,0.8888888888888888
7012,ACC000141,34030.54,34981.09285714285,88374.0,0.9728266677938063,-0.04185654690161696,-0.04185654690161696,14,21,1.3,2,59339.42,1,0,0.0,11,5,1.0,0.8571428571428572
7013,ACC000141,10574.41,33866.58918367347,88374.0,0.31223723011048743,-1.1760870813221926,-1.1760870813221926,14,49,0.3666666666666667,4,89894.74,1,0,1.0,12,18,1.0,0.9
7014,ACC000141,56548.9,35477.78333333333,45627.32,1.5939242727960738,2.166832374903106,2.166832374903106,3,3,0.3285714285714285,2,67993.81,0,0,1.0,2,1,1.0,0.0
7015,ACC000141,31525.26,34879.291777777784,88374.0,0.9038388795521731,-0.17426126249523324,-0.17426126249523324,13,45,0.3571428571428572,1,63011.0,1,0,0.0,11,19,1.0,0.9
7016,ACC000141,46521.49,33181.84625,79024.41,1.402016320897153,0.6352076503530485,0.6352076503530485,10,16,0.8952380952380953,1,13874.53,0,0,1.0,7,9,0.0,0.9
7017,ACC000141,1598.47,34806.37804347826,88374.0,0.045924629043656226,-1.7438316549288873,-1.7438316549288873,14,46,0.46666666666666656,2,94536.26,2,0,1.0,11,22,1.0,0.9
7018,ACC000141,51415.32,32286.663846153846,79024.41,1.5924630753116618,0.8773934854183681,0.8773934854183681,9,13,0.8523809523809525,1,35921.94,0,0,0.0,8,23,1.0,0.7777777777777778
7019,ACC000141,79024.41,26216.090000000004,56548.9,3.0143476773233533,2.820243075646273,2.820243075646273,9,10,0.9523809523809526,2,54867.13,2,1,0.0,7,21,1.0,0.8571428571428572
7020,ACC000141,9236.04,33903.45966666667,88374.0,0.2724217555024547,-1.1732792209783331,-1.1732792209783331,14,30,1.0,1,37696.41,1,0,1.0,13,22,1.0,0.9444444444444444
7021,ACC000141,53885.29,33388.9490909091,88374.0,1.613866008579213,0.9943527921639942,0.9943527921639942,14,33,0.8999999999999999,1,45847.95,1,0,1.0,13,5,1.0,0.8421052631578947
7022,ACC000141,42619.38,31016.846363636363,79024.41,1.3740719962415733,0.4950874264150349,0.4950874264150349,9,11,0.9190476190476191,2,119886.19,0,0,1.0,7,10,0.0,0.7142857142857143
7023,ACC000141,1966.04,34099.82680851064,88374.0,0.05765542479263606,-1.6530314689440226,-1.6530314689440226,15,47,0.5761904761904761,3,96134.73,3,0,1.0,12,23,1.0,0.9047619047619048
7024,ACC000141,45627.32,38439.54,38439.54,1.1869892303601968,0.0,0.0,1,1,0.10952380952380952,1,38439.54,0,0,1.0,1,4,1.0,0.0
7025,ACC000141,28989.63,34275.85351351352,88374.0,0.8457741245909637,-0.26172452732177554,-0.26172452732177554,9,37,0.05238095238095242,2,55692.93,2,0,0.0,7,19,1.0,0.9523809523809523
7026,ACC000141,56793.04,33991.782647058826,88374.0,1.6707873367422252,1.1068296108756948,1.1068296108756948,14,34,0.8666666666666667,2,99733.23999999999,2,0,0.0,13,9,0.0,0.85
7027,ACC000141,25763.95,35540.18578947368,88374.0,0.724924460232585,-0.4112406238364602,-0.4112406238364602,12,19,1.0809523809523809,3,144353.99,1,0,1.0,9,5,1.0,0.8333333333333334
7028,ACC000141,40861.78,24588.79111111111,56548.9,1.6618051621714538,0.8540019416269639,0.8540019416269639,9,9,0.9857142857142858,1,14005.35,1,0,0.0,7,10,0.0,0.0
7029,ACC000141,16.07,40745.5625,56548.9,0.00039439877655388854,-3.2802524940404596,-3.2802524940404596,4,4,0.4380952380952381,0,0.0,0,0,0.0,3,9,0.0,0.0
7030,ACC000141,34711.86,27705.925000000003,56548.9,1.2528677530167283,0.33259567380309674,0.33259567380309674,6,6,0.657142857142857,1,3237.23,1,0,1.0,4,11,0.0,0.0
7031,ACC000141,3237.23,32599.664,56548.9,0.0993025572288107,-1.489194604020469,-1.489194604020469,5,5,0.5476190476190477,1,16.07,0,0,1.0,3,5,1.0,0.0
7032,ACC000141,38439.54,38439.54,38439.54,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,17,1.0,0.0
7033,ACC000141,46946.28,33944.43837209303,88374.0,1.3830330461026648,0.6805305544596661,0.6805305544596661,14,43,0.5666666666666667,3,93679.84,3,0,0.0,12,13,0.0,0.9047619047619048
7034,ACC000141,26058.94,34048.158571428576,88374.0,0.7653553405929944,-0.368177152904018,-0.368177152904018,15,28,1.2095238095238094,0,0.0,0,0,1.0,14,11,0.0,0.7647058823529411
7035,ACC000141,45847.95,32999.6053125,88374.0,1.3893484351048628,0.617337628519759,0.617337628519759,14,32,0.9333333333333333,1,29647.54,0,0,0.0,13,0,1.0,0.8947368421052632
7036,ACC000141,33870.82,34643.24714285714,88374.0,0.9777033850299336,-0.03739413207646403,-0.03739413207646403,7,35,-0.16666666666666674,0,0.0,0,0,0.0,5,10,0.0,0.9473684210526316
7037,ACC000141,46708.66,34148.27525,88374.0,1.3678190086628168,0.6451570777532862,0.6451570777532862,11,40,0.23809523809523814,0,0.0,0,0,1.0,10,5,1.0,0.8421052631578947
7038,ACC000141,34788.46,35404.0875,88374.0,0.9826114004491713,-0.027597781256471415,-0.027597781256471415,16,24,1.4857142857142855,2,81064.61,1,0,1.0,13,8,1.0,0.7333333333333334
7039,ACC000141,9458.5,36989.168333333335,88374.0,0.25570999365985564,-1.1668903587869037,-1.1668903587869037,11,18,0.9714285714285714,2,134895.49,0,0,0.0,8,4,1.0,0.9166666666666666
7040,ACC000141,14791.59,34400.45857142857,88374.0,0.429982349487783,-1.026702786939375,-1.026702786939375,13,42,0.4571428571428573,2,78888.25,2,0,0.0,12,9,0.0,0.8571428571428572
7041,ACC000141,42432.73,33737.61888888889,88374.0,1.2577274685492033,0.39457960160089,0.39457960160089,19,27,1.8142857142857145,2,26429.15,0,0,0.0,16,9,0.0,0.8333333333333334
7042,ACC000141,24583.91,35379.462400000004,88374.0,0.6948638654271919,-0.4939224818889437,-0.4939224818889437,17,25,1.595238095238095,2,98276.66,2,0,1.0,14,14,0.0,0.75
7043,ACC000141,14005.35,25911.72125,56548.9,0.5405024955646279,-0.6008053524964164,-0.6008053524964164,8,8,0.8761904761904762,0,0.0,0,0,1.0,6,9,0.0,0.0
7044,ACC000141,63011.0,34239.934772727276,88374.0,1.8402780384438522,1.5153647183611028,1.5153647183611028,12,44,0.24761904761904763,2,61737.869999999995,0,0,0.0,10,8,1.0,0.95
7045,ACC000141,22366.49,42033.43,45627.32,0.5321119404245621,-5.472326643275115,-5.472326643275115,2,2,0.21904761904761905,2,84066.86,1,0,0.0,2,14,0.0,0.0
7046,ACC000141,88374.0,33966.53117647059,79024.41,2.601796443118064,2.6393730748700004,2.6393730748700004,10,17,0.861904761904762,1,46521.49,1,0,1.0,7,20,1.0,0.9090909090909091
7047,ACC000141,35921.94,31983.724166666667,79024.41,1.123131872098801,0.17375291725490988,0.17375291725490988,9,12,0.8857142857142858,1,42619.38,1,0,1.0,8,23,1.0,0.75
7048,ACC000141,29647.54,33107.7364516129,88374.0,0.8954867706927052,-0.1637057622090224,-0.1637057622090224,15,31,1.1095238095238094,2,46932.450000000004,0,0,0.0,14,2,1.0,0.9473684210526316
7049,ACC000141,6346.36,28706.772857142856,56548.9,0.22107535498964628,-1.137624649569933,-1.137624649569933,7,7,0.7666666666666666,0,0.0,0,0,1.0,5,22,1.0,0.0
7050,ACC000141,54804.97,33430.37291666667,88374.0,1.6393765674291074,1.0808521003452116,1.0808521003452116,13,48,0.2571428571428571,3,35089.77,0,0,1.0,11,16,0.0,0.8947368421052632
7051,ACC000142,10535.69,13821.347755102042,42932.46,0.7622766018683549,-0.40535744978653276,-0.40535744978653276,14,49,0.3666666666666667,2,30500.82,1,0,1.0,11,8,1.0,0.8
7052,ACC000142,12753.43,14163.752926829267,42932.46,0.900427313713034,-0.16606516377218933,-0.16606516377218933,9,41,-0.08095238095238089,3,36229.62,0,0,1.0,9,7,1.0,0.75
7053,ACC000142,17913.1,15211.520689655172,42932.46,1.1776008701208998,0.29417071999693023,0.29417071999693023,13,29,0.8904761904761905,1,20058.33,1,0,1.0,10,8,1.0,0.6428571428571428
7054,ACC000142,20564.95,13772.436136363634,42932.46,1.493196250567607,0.810166133553547,0.810166133553547,12,44,0.24761904761904763,0,0.0,0,0,1.0,12,16,0.0,0.6470588235294117
7055,ACC000142,14262.11,14148.683333333334,42932.46,1.0080167648108598,0.013026701547752989,0.013026701547752989,7,39,-0.30000000000000004,1,7314.4,1,0,1.0,7,19,1.0,0.8
7056,ACC000142,7644.12,14949.833333333334,36156.33,0.5113180748949263,-0.85429047294567,-0.85429047294567,15,15,1.6428571428571428,1,19968.83,0,0,1.0,10,4,1.0,0.0
7057,ACC000142,18799.51,15352.355789473684,42932.46,1.2245358469929317,0.3346801086386796,0.3346801086386796,13,19,1.223809523809524,2,50891.369999999995,1,0,0.0,7,14,0.0,0.8181818181818181
7058,ACC000142,11863.06,14623.185000000001,42932.46,0.8112500799244486,-0.3111189401524189,-0.3111189401524189,9,36,0.08571428571428585,2,27151.93,0,0,0.0,8,0,1.0,0.7857142857142857
7059,ACC000142,16737.3,15029.72375,36156.33,1.1136132824796596,0.1617750633376495,0.1617750633376495,8,8,0.8761904761904762,1,7808.42,0,0,0.0,8,11,0.0,0.0
7060,ACC000142,3465.27,14130.17380952381,42932.46,0.2452390215939446,-1.2705948692939446,-1.2705948692939446,10,42,0.028571428571428692,1,12753.43,0,0,0.0,10,4,1.0,0.7647058823529411
7061,ACC000142,15037.79,13923.380888888889,42932.46,1.0800386860062436,0.13345157247393893,0.13345157247393893,13,45,0.3571428571428572,1,20564.95,1,0,0.0,13,21,1.0,0.6666666666666667
7062,ACC000142,7314.4,14328.532894736842,42932.46,0.5104779431177302,-0.8016818552070717,-0.8016818552070717,6,38,-0.4095238095238095,0,0.0,0,0,0.0,6,18,1.0,0.7857142857142857
7063,ACC000142,23620.34,14366.123428571429,42932.46,1.6441693625591252,1.0439911421651737,1.0439911421651737,9,35,0.11904761904761907,2,13104.35,2,0,1.0,8,15,0.0,0.7692307692307692
7064,ACC000142,16290.71,19412.105,36156.33,0.8392036824445365,-0.2677713241465716,-0.2677713241465716,4,4,0.4380952380952381,2,18319.3,2,0,1.0,4,17,1.0,0.0
7065,ACC000142,13564.18,29664.56,36156.33,0.45725202059292297,-2.4801217541594975,-2.4801217541594975,2,2,0.21904761904761905,1,23172.79,0,0,1.0,2,8,1.0,0.0
7066,ACC000142,15317.59,14824.761875,42932.46,1.0332435778163216,0.05465195492682873,0.05465195492682873,12,32,0.6476190476190475,0,0.0,0,0,0.0,11,13,0.0,0.7692307692307692
7067,ACC000142,4754.17,15532.284285714284,42932.46,0.3060831177531702,-1.0970577571381706,-1.0970577571381706,11,21,0.8714285714285714,1,15683.7,1,0,1.0,6,7,1.0,0.6363636363636364
7068,ACC000142,23406.53,13913.24153846154,36156.33,1.6823203949486083,1.0898807641946229,1.0898807641946229,13,13,1.4238095238095239,3,30819.43,1,0,0.0,10,6,1.0,0.0
7069,ACC000142,26025.51,15042.37,42932.46,1.7301469116901125,1.1141641434654879,1.1141641434654879,11,22,0.8380952380952381,2,20437.870000000003,2,0,1.0,7,11,0.0,0.6666666666666667
7070,ACC000142,14653.11,14151.519,42932.46,1.0354443222667475,0.0583399160881982,0.0583399160881982,8,40,-0.19047619047619047,2,21576.510000000002,2,0,0.0,8,21,1.0,0.8125
7071,ACC000142,23172.79,36156.33,36156.33,0.6409054790682572,0.0,0.0,1,1,0.10952380952380952,1,36156.33,1,0,1.0,1,16,0.0,0.0
7072,ACC000142,7808.42,16061.33857142857,36156.33,0.48616246804549385,-0.7571304667266963,-0.7571304667266963,7,7,0.7666666666666666,0,0.0,0,0,1.0,7,22,1.0,0.0
7073,ACC000142,6186.53,14548.587027027026,42932.46,0.42523236026338734,-0.9543179740399197,-0.9543179740399197,9,37,0.05238095238095242,2,35483.4,1,0,0.0,9,5,1.0,0.7142857142857143
7074,ACC000142,12148.85,14911.081612903225,42932.46,0.8147531021148096,-0.30192137545451175,-0.30192137545451175,15,31,1.1095238095238094,3,41167.76,3,0,0.0,12,13,0.0,0.6
7075,ACC000142,14952.12,13760.536595744681,42932.46,1.0865942542257985,0.14407565524044105,0.14407565524044105,14,47,0.43333333333333335,1,5155.29,1,0,0.0,12,18,1.0,0.8666666666666667
7076,ACC000142,9054.62,13882.152790697673,42932.46,0.652248980148629,-0.571322876148629,-0.571322876148629,11,43,0.13809523809523805,1,3465.27,1,0,0.0,11,11,0.0,0.7058823529411764
7077,ACC000142,15683.7,15524.713500000002,42932.46,1.0102408653145192,0.01579264548502971,0.01579264548502971,10,20,0.761904761904762,0,0.0,0,0,0.0,6,2,1.0,0.6363636363636364
7078,ACC000142,14037.53,14962.957307692308,42932.46,0.9381521120015123,-0.09608924624664382,-0.09608924624664382,12,26,0.8476190476190475,3,32079.24,1,0,1.0,8,17,1.0,0.7142857142857143
7079,ACC000142,4755.12,24297.766666666666,36156.33,0.19570193694070648,-2.1110189978372285,-2.1110189978372285,3,3,0.3285714285714285,2,36736.97,1,0,1.0,3,8,1.0,0.0
7080,ACC000142,15548.7,13785.36125,42932.46,1.1279138586230375,0.2154168706520053,0.2154168706520053,13,48,0.2571428571428571,2,20107.41,0,0,0.0,10,3,1.0,0.8666666666666667
7081,ACC000142,18001.35,14928.682222222222,42932.46,1.2058231082984625,0.3250641274896426,0.3250641274896426,13,27,0.9571428571428572,2,17968.96,0,0,0.0,9,1,1.0,0.7333333333333334
7082,ACC000142,13077.62,15219.454444444444,36156.33,0.8592699592312735,-0.2149132068810286,-0.2149132068810286,9,9,0.9857142857142858,2,24545.72,1,0,1.0,8,15,0.0,0.0
7083,ACC000142,20058.33,15038.420357142857,42932.46,1.3338056473779056,0.5397946090136861,0.5397946090136861,13,28,0.9238095238095239,1,18001.35,0,0,1.0,9,0,1.0,0.7142857142857143
7084,ACC000142,3196.33,15301.573333333334,42932.46,0.20888897699408687,-1.3387250942307245,-1.3387250942307245,14,30,1.0,2,37971.43,2,0,0.0,11,8,1.0,0.6666666666666667
7085,ACC000142,15186.97,13807.097500000002,36156.33,1.0999393608975383,0.1523377400844771,0.1523377400844771,12,12,1.314285714285714,2,15632.46,0,0,1.0,9,6,1.0,0.0
7086,ACC000142,3531.59,14684.786176470589,42932.46,0.24049311699605552,-1.2682920235227033,-1.2682920235227033,9,34,0.1523809523809525,1,9572.76,1,0,0.0,8,2,1.0,0.7692307692307692
7087,ACC000142,8911.77,14493.22625,36156.33,0.6148920776007344,-0.6592031607041452,-0.6592031607041452,14,16,1.4666666666666668,0,0.0,0,0,0.0,10,6,1.0,0.9090909090909091
7088,ACC000142,36156.33,36156.33,36156.33,1.0,0.0,0.0,0,0,0.0,0,0.0,0,0,1.0,0,7,1.0,0.0
7089,ACC000142,3931.43,15404.218400000002,42932.46,0.2552177525605583,-1.2000260226786315,-1.2000260226786315,13,25,1.0238095238095237,4,58927.49,0,0,0.0,9,2,1.0,0.7142857142857143
7090,ACC000142,8263.6,15005.270999999999,36156.33,0.5507131460671387,-0.7114147451701271,-0.7114147451701271,10,10,1.0952380952380953,2,29814.92,0,0,0.0,9,8,1.0,0.0
7091,ACC000142,7368.86,14392.391818181817,36156.33,0.5119969003825317,-0.7600449337671741,-0.7600449337671741,11,11,1.2047619047619047,2,21341.22,1,0,0.0,9,11,0.0,0.0
7092,ACC000142,5155.29,13947.607173913044,42932.46,0.3696182388648151,-1.064316983914336,-1.064316983914336,13,46,0.32380952380952377,0,0.0,0,0,0.0,12,5,1.0,0.875
7093,ACC000142,42932.46,14164.905294117649,36156.33,3.0309034270655406,3.458265064982232,3.458265064982232,12,17,1.1476190476190475,1,8911.77,1,0,0.0,8,19,1.0,0.8181818181818181
7094,ACC000142,7958.91,15763.102777777776,42932.46,0.504907575126654,-0.7482786904486287,-0.7482786904486287,12,18,1.1142857142857143,1,42932.46,0,0,0.0,7,13,0.0,0.8181818181818181
7095,ACC000142,10334.09,15615.47375,42932.46,0.6617852372234304,-0.544458367816615,-0.544458367816615,12,24,0.9142857142857141,4,64277.1,4,0,1.0,8,22,1.0,0.6923076923076923
7096,ACC000142,17813.72,15519.897826086957,42932.46,1.1477987934983325,0.23175034764188662,0.23175034764188662,11,23,0.8047619047619047,3,46463.38,3,0,0.0,7,21,1.0,0.7692307692307692
7097,ACC000142,9572.76,14839.69606060606,42932.46,0.6450779019263178,-0.5931036419713814,-0.5931036419713814,8,33,0.042857142857142705,0,0.0,0,0,1.0,7,0,1.0,0.75
